Latitude,Longitude,id,Name,Healthlink,Address,Phone,Fax,Email,Date Of La,COUNTY_ENG,SUPPLY,xcoord,ycoord
53.304282000000001,-6.198859,2571,Dr. Patrick Coughlan,2571,"87a Booterstown Avenue, Booterstown, Blackrock, Co. Dublin, A94 RR71",01 2831688 159164,01 2832347,,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.198867549,53.30424061
53.324568999999997,-6.25268,1715,Dr. D. Freedman,1715,"88 Ranelagh, Dublin 6, D06 Y2W6",01 4978327 01 4975826 932279,01 4960915,,15-Apr-22,DUBLIN CITY,1.09,-6.252545137,53.32452386
53.349342999999998,-6.270177,5161,Liffey Medical,5161,"8a Little Britain Street, Dublin 7, D07 NY18",01 8656969 255101,,,27-Apr-22,DUBLIN CITY,1.09,-6.270117966,53.34925417
53.459201999999998,-6.220934,2395,Castle Medical Centre,2395,"9 Bridge Street, Swords, Co. Dublin, K67 KX63",01 5592525 158396 087 9586153,01 5592529,,11-Apr-22,FINGAL,2.212,-6.220939403,53.45927898
53.319465999999998,-6.235139,2321,General Practice,0,"9 Eglinton Square, Donnybrook, Dublin 4, D04 T9R0",01  2693798,2693798,,23-Mar-20,DUBLIN CITY,1.09,-6.235201244,53.3195542
53.339322000000003,-6.4334,2334,GP HomeCare (Lucan Family Doctor),2334,"9 Oldbridge Walk, Lucan, Co. Dublin, K78 HC94",01 5221517 930404 087 2886170,01 4582209,,27-Apr-22,SOUTH DUBLIN,2.264,-6.433339354,53.3392056
53.311096999999997,-6.282759,3283,Terenure General Medical Clinic,3283,"9 Rathmore Villas, Dublin 6w, D6W HF84",01 4909722 279459 086 4081615,,,26-Apr-22,DUBLIN CITY,1.09,-6.282757715,53.31119419
53.356262999999998,-6.252077,3995,Other - Safetynet - Summerhill,3995,"90-92 Summerhill, Dublin 1, D01 HN35",0876520225 681214 0876520225,,info@primarycaresafetynet.ie,27-Apr-22,DUBLIN CITY,1.09,-6.251917431,53.35632556
53.454900000000002,-6.222355,1676,Primehealth Medical Centre,1676,"91 Main Street, Swords, Co. Dublin, K67 F6P8",01 8408500 535920 087 6382083,01 8084692,,15-Apr-22,FINGAL,2.212,-6.222633445,53.45501134
53.291246000000001,-6.133088,3833,Other - Tropical Medical Bureau,0,"94 George's Street Upper, Dun Laoghaire, Co. Dublin, A96 V2V5",01 2715200 918969,,,06-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.133335439,53.29134601
53.341118000000002,-6.251144,5193,Other - GP24 Doctor on duty,5193,"95 Merrion Square West, Dublin 2, D02 KT67",01 5180808 458090,,,27-Apr-22,DUBLIN CITY,1.09,-6.251013049,53.34126041
53.324148000000001,-6.240116,2240,D4 Medical Centre,2240,"95a Morehampton Road, Dublin 4, D04 N903",01 6674984 362793,,,27-Apr-22,DUBLIN CITY,1.09,-6.239920608,53.32423393
53.288750999999998,-6.214382,2095,Dr Patrick Feeney,2095,"96 Lower Kilmacud Road, Stillorgan, Co. Dublin, A94 X5X5",01 2885851 796994,01 2836313,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.214426888,53.28894366
53.295124000000001,-6.259,1335,Centric Health - Churchtown Medical,1335,"96/98 Churchtown Road Upper, Dublin 14, D14 EW68",01 2988945 182858 087 2547289,01 2960549,,08-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.259105199,53.2953005
53.369168999999999,-6.269133,1183,Botanic Road Surgery,1183,"97 Botanic Road, Dublin 9, D09 E361",01 8304861 048253,01 8304861,,08-Apr-22,DUBLIN CITY,1.09,-6.269372101,53.36922567
53.298516999999997,-6.234838,5088,Other - Aislinn,0,"98 Goatstown Road, Dublin 14, D14 PK35",087 1235144,,,29-Sep-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.234303611,53.29848504
53.319958999999997,-6.383724,1668,Hans Weber,1668,"98 Monastery Road, Dublin 22, D22 V2F6",01 4592831 846514 086 395 1099,01 4111585,bismillaweber@eircom.net,15-Apr-22,SOUTH DUBLIN,2.264,-6.383406889,53.31991621
53.312584000000001,-6.273979,5476,Rathgar Village Medical Centre,5476,"99b Rathgar Road, Dublin 6, D06 P6X6",239842 0830998646,,,28-Apr-22,DUBLIN CITY,1.09,-6.273761389,53.31252371
53.347911000000003,-6.262618,5512,Other - Ana Liffey Drug Project,5512,"Ana Liffey Drug Project, 51 Abbey Street Middle, Dublin 1, D01 N2W1",01 8786899 5512,,,28-Apr-22,DUBLIN CITY,1.09,-6.262651188,53.34801747
53.284100000000002,-6.11064,2366,Dr Davina Healy,2366,"Anchorage, 7 Castle Close, Sandycove, Co. Dublin, A96 HW56",157450,01 2845237,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.110881424,53.28400183
53.332779000000002,-6.265116,1870,Dr Brady's Surgery,1870,"Apartment 2, 12 Camden Street Upper, Dublin 2, D02 A270",01 4756300 359540,01 4757833,,22-Apr-22,DUBLIN CITY,1.09,-6.26490715,53.33279677
53.296692000000000,-6.159598,3953,Dr Conway Surgery,0,"Apartment 4 Seafield House, Seafield Avenue, Blackrock, Co. Dublin, A94 R0K4",01 9010176 249964,,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.159327791,53.29664921
53.288839000000003,-6.37437,5533,other - Eirdoc Ltd.,5533,"Apartment 49, Alexander House, Belgard Square North, Dublin 24, D24 AEW4",933214,,,06-Apr-22,SOUTH DUBLIN,2.264,-6.37421293,53.28886422
53.356524000000000,-6.260793,4149,Occupational Health Dept - IMPACT Trade Union,4149,"ÁRas Eamonn Ceannt, Nerney's Court, Dublin 1, D01 R2C5",01 8171501 034096,,,27-Apr-22,DUBLIN CITY,1.09,-6.261024119,53.3564139
53.363239999999998,-6.302354,1341,Centric Health - Navan Road,1341,"Aras Slainte, Navan Road, Dublin 7, D07 K229",01 8683052 487519 086 248 1388,01 8680279,,11-Apr-22,DUBLIN CITY,1.09,-6.302530468,53.36332086
53.349955000000001,-6.287838,3699,DOJ - Arbour Hill Prison Medical Centre,3699,"Arbour Hill, Dublin 7, D07 YV40",01 472 4000 912974,,,27-Apr-22,DUBLIN CITY,1.09,-6.287878158,53.34953792
53.353971999999999,-6.455994,5556,"Nursing Home - Lucan Lodge Nursing Home,",0,"Ardeevin Drive, Lucan, Co. Dublin, K78 Y192",689395,,,05-Apr-22,SOUTH DUBLIN,2.264,-6.456211655,53.35442041
53.355550999999998,-6.454201,4152,DF Medical Centre,4152,"Ardfield House, Lower Main Street, Lucan, Co. Dublin, K78 V8W6",065 15206 386232,062 83578,d.f.medicalltd@gmail.com,27-Apr-22,SOUTH DUBLIN,2.264,-6.454279124,53.35568241
53.277310000000000,-6.208216,5514,Other -Salesforce.com,0,"Atrium Building, Blackthorn Road, Sandyford Business Park, Dublin 18, D18 F5X2",,,,17-Dec-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.208896255,53.27754751
53.378349999999998,-6.358393,1136,Castleknock Medical Centre,1136,"Auburn Drive, Dublin 15, D15 WYH9",01 8217548 278186 086 2552769,01 8205586,,08-Apr-22,FINGAL,2.212,-6.358551305,53.3783496
53.338444000000003,-6.266601,1793,Student Health - TU Dublin,1793,"Aungier Street, Dublin 2, D02 HW71",01 4023051 945606,01 4023066,,22-Apr-22,DUBLIN CITY,1.09,-6.266582761,53.33836154
53.297082000000003,-6.185188,2574,Dr. Marian Mcwade,2574,"Avoca Cottage, 12 Avoca Avenue, Blackrock, Co. Dublin, A94 EV56",01 2834484 519272,01 2833527,,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.184998734,53.2969078
53.275728999999998,-6.366323,1164,Aylesbury Clinic,1164,"Aylesbury Shopping Centre, Tallaght, Dublin 24, D24 PTK3",01 4521907 985572 087 2590022,01 4524402,dr jordan - greenleaclinic@eircom.net,08-Apr-22,SOUTH DUBLIN,2.264,-6.366325137,53.27560487
53.342244000000001,-6.272911,5048,Hostel - De Paul Night Shelter,0,"Back Lane, Dublin 8, D08 WD25",01 4542181 858951,01 6165597,,27-Apr-22,DUBLIN CITY,1.09,-6.272798813,53.34234539
53.286065000000001,-6.236397,5160,Centric Virtual Clinic,5160,"Balally Primary Care Centre, Rockfield Medical Campus, Overend Way, Dublin 16, D16 A6K5",01 2993500 068824,,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.236441404,53.28603803
53.310088000000000,-6.444259,3821,Defence Forces - Casement Aerodrome,0,"Baldonnell, Dublin 22, D22 X2Y4",01 4037533 01 4037561 862330,,,31-Mar-22,SOUTH DUBLIN,2.264,-6.443933804,53.31010523
53.285912000000003,-6.246971,2005,Hospital - Simpson's Hospital,2005,"Ballinteer Road, Dublin 16, D16 P732",01 2984322 142975,,,05-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.246900818,53.28580297
53.343218999999998,-6.371662,5343,HSE - Dublin West/South West Rehabilitation Mental Health,0,"Ballyfermot & Palmerstown Primary Care & Mental Health Ctr, Ballyfermot Road, Dublin 10, D10 C973",01 7956105,,,17-Jun-20,DUBLIN CITY,1.09,-6.37151243,53.34310424
53.343218999999998,-6.371662,1999,HSE - Addiction Services GP,1999,"Ballyfermot & Palmerstown Primary Care Centre, Ballyfermot Road, Dublin 10, D10 C973",076 6956213 729596,076 6956196,info@casp.ie,26-Apr-22,DUBLIN CITY,1.09,-6.37151243,53.34310424
53.343218999999998,-6.371662,1374,Dr C O'Cathain,1374,"Ballyfermot & Palmerstown Primary Care Ctr, Ballyfermot Road, Dublin 10, D10 C973",076 6956010 076 6956012 933771,076 6956193,,12-Apr-22,DUBLIN CITY,1.09,-6.37151243,53.34310424
53.342413999999998,-6.352917,2146,Ballyfermot Family Practice,2146,"Ballyfermot Road, Dublin 10, D10 CK40",01 6266238 930022 086 8578318,01 6263885,,27-Apr-22,DUBLIN CITY,1.09,-6.352935749,53.34232576
53.395404999999997,-6.263415,1327,Ballymun GP,1327,"Ballymun Civic Centre, Main Street, Ballymun, Dublin 9, D09 C8P5",01 960 9444 439242 086 1111111,01 8467500,ballymunfamilypractice@eircom.net,08-Apr-22,DUBLIN CITY,1.09,-6.263876333,53.39558333
53.379961000000002,-6.266751,3709,Other - St Michael's House Special National School,0,"Ballymun Road, Dublin 9, D09 R297",01 8840200 617398,,,06-Apr-22,DUBLIN CITY,1.09,-6.266696996,53.37976852
53.348697999999999,-6.423391,1518,Ballyowen Lane Medical Centric Health,1518,"Ballyowen Castle Centre, Ballyowen Lane, Lucan, Co. Dublin, K78 X6V9",01 6214224 859309 087 7496759,01 6214327,info@ballyowenmedical.ie,15-Apr-22,SOUTH DUBLIN,2.264,-6.423276663,53.34887008
53.345134999999999,-6.264178,5458,HSE - Covid Response Vulnerable People,0,"Barnacles Temple Bar House, 19 Temple Lane South, Dublin 2, D02 Y223",0872992508 0872778912,,,25-Sep-20,DUBLIN CITY,1.09,-6.26429431,53.34513341
53.337293000000003,-6.234005,3446,Bath Avenue surgery,3446,"Bath Avenue Medical Centre, 4/6 Bath Avenue, Dublin 4, D04 V8N8",01 6600317 080505 087 6781233,01 9081498,,26-Apr-22,DUBLIN CITY,1.09,-6.23398979,53.33717523
53.388480999999999,-6.140469,5077,Bayside Medical Centre,1045,"Bayside Shopping Centre, Bayside Square East, Dublin 13, D13 W2K1",01 8391801 632018,,baysidemedicalcentre@gmail.com,27-Apr-22,FINGAL,2.212,-6.140302907,53.38852828
53.275294000000002,-6.219661,5467,Other - Progressive Vision,0,"Beacon Consultants Clinic, Beacon Court, Sandyford Business Park, Dublin 18, D18 E7P4",01 2135652 805887,,,07-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.220517506,53.2750786
53.275294000000002,-6.219661,4059,Beacon Clinic,0,"Beacon Court, Sandyford Business Park, Dublin 18, D18 E7P4",01 2993570 805887,01 2993571,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.220517506,53.2750786
53.389200000000002,-6.22442,5341,HSE - The Ashlin Centre,0,"Beaumont Hospital, Beaumont Road, Dublin 9, D09 A0KH",01 7977248,,,17-Jun-20,DUBLIN CITY,1.09,-6.224341392,53.38919681
53.389200000000002,-6.22442,5345,HSE - Ashlin Centre Psychiatry of Old Age,0,"Beaumont Hospital, Beaumont Road, Dublin 9, D09 A0KH",01 7977200 270043,,,05-Apr-22,DUBLIN CITY,1.09,-6.224341392,53.38919681
53.390602000000001,-6.223527,5196,HSE - Occupational Health Beaumont,0,"Beaumont Hospital, Beaumont Road, Dublin 9, D09 V2N0",434872,,,01-Apr-22,DUBLIN CITY,1.09,-6.2233131,53.3904257
53.390228000000000,-6.216126,5490,Nursing Home - Beaumont Lodge Residential Home,0,"Beaumont Lodge, Kilmore Road, Dublin 5, D05 X038",01563290 506036,,,07-Apr-22,DUBLIN CITY,1.09,-6.215166053,53.39024316
53.260952000000003,-6.221064,2115,Belarmine Medical Centre,2115,"Belarmine Plaza, Belarmine Avenue, Stepaside, Dublin 18, D18 W5W9",01 2950815 321660 087 9484021,01 2950820,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.221065526,53.26087639
53.350783000000000,-6.350766,1260,Chapelizod Medical Centre,1260,"Belgrove Park, Dublin 20, D20 KH70",01 6264678 918372,01 6264194,chapmedcentre@eircom.net,08-Apr-22,DUBLIN CITY,1.09,-6.350973001,53.35084829
53.371262999999999,-6.254859,2397,Student Health Service- DCU,0,"Belvidere House, DCU Saint Patrick's Campus, Drumcondra Road Upper, Dublin 9, D09 DW93",01 8842239 139944,,,11-Apr-22,DUBLIN CITY,1.09,-6.254645752,53.37123261
53.388784999999999,-6.284157,2486,Nursing Home - Beneavin Manor,2486,"Beneavin Road, Dublin 11, D11 HA25",01 9123010,,cnmelms@firstcare.ie,25-Feb-22,DUBLIN CITY,1.09,-6.283722782,53.38870968
53.372574999999998,-6.062177,3877,Dr W Fraser,0,"Benedin, Windgate Rise, Howth, Co. Dublin, D13 YV00",01 8325129 841168,,,27-Apr-22,FINGAL,2.212,-6.062263016,53.37269343
53.391016000000000,-6.393669,1507,Kirkfield Clinic,1507,"Blanchardstown Primary Care Centre, 2nd/3rd Floor Block 3, Grove Road, Dublin 15, D15 HNT2",01 8215719 386324 087 2527481,01 8215719,,15-Apr-22,FINGAL,2.212,-6.394038279,53.39079839
53.405482999999997,-6.378686,3751,Student Health - Institute Of Technology Blanchardstown,3751,"Blanchardstown Road North, Dublin 15, D15 YV78",01 8851105  948676,,,27-Apr-22,FINGAL,2.212,-6.379010983,53.4056154
53.290460000000003,-6.363401,4122,Student Health - Institute Of Technology Tallaght,4122,"Blessington Road, Dublin 24, D24 FKT9",01 4042613 086 8773668,01 4524935,,06-May-20,SOUTH DUBLIN,2.264,-6.36388133,53.29042341
53.298538999999998,-6.178553,5367,Other - My Best Weight,5367,"Block 4 The Arch, Blackrock Business Park, Blackrock, Co. Dublin, A94 A0D0",01 2784423 563749,,,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.178595275,53.2984781
53.446767999999999,-6.23783,1251,Centric Health - Boroimhe Medical Centre,1251,"Boroimhe Shopping Centre, Boroimhe, Swords, Co. Dublin, K67 E9K0",01 8406423 136233,01 8402506,info@boroimhemedical.ie,08-Apr-22,FINGAL,2.212,-6.237980176,53.44689894
53.304600000000001,-6.265559,2404,HSE -  Mount Carmel Community Hospital,2404,"Braemor Park, Dublin 14, D14 A5R2",01 491800 216058,,,05-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.265699469,53.30483125
53.288376000000000,-6.404396,1161,Parkhouse Family Practice,1161,"Brookfield Health Centre, Brookfield Road, Dublin 24, D24 DY91",01 4599911 458168 087 2767557,01 4590200,parkhousefamilypractice@iolfree.ie,08-Apr-22,SOUTH DUBLIN,2.264,-6.404238051,53.28827003
53.396237999999997,-6.131191,1884,Breda Synnott,1884,"Brookstone Road, Dublin 13, D13 HD36",01 832 3399 069159,01 832 4963,,22-Apr-22,FINGAL,2.212,-6.131317271,53.39608699
53.403547000000003,-6.257918,5126,Other - Affidea ExpressCare - Northwood,0,"Building 1 Swift Square, Northwood Park, Northwood, Dublin 9, D09 A0E4",01 866 9807 063010,01 862 7334,,07-Apr-22,FINGAL,2.212,-6.258436144,53.40345995
53.269961000000002,-6.204654,5509,Central Park Medical,5509,"Building 8 Vantage West, Central Park, Dublin 18, D18 K5FV",01254699 661186 0838446226,,info@centralparkmedical.ie,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.204173501,53.2699426
53.277130999999997,-6.128099,1324,Dr Richard Fitzpatrick,1324,"Burmet, 196 Glenageary Road Upper, Glenageary, Co. Dublin, A96 FE09",01 2854709 589077,01 2854709,,08-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.127912515,53.27735325
53.272514999999999,-6.206501,5605,ADAPT Adult ADHD Service CHO6,5605,"Burton Hall Campus, Burton Hall Drive, Sandyford Business Park, Dublin 18, D18 AK74",01 2791750,,,08-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.206266934,53.27263115
53.270569000000002,-6.155385,5392,CovidAss - Cabinteely PCC,0,"Cabinteely Primary Care Centre, Meadow Vale, Blackrock, Co. Dublin, A94 XW82",,,,17-Apr-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.155612503,53.27046405
53.364570000000001,-6.288947,5410,CovidAss - Cabra,0,"Cabra Health Centre, 200 Quarry Road, Dublin 7, D07 X984",,,,17-Apr-20,DUBLIN CITY,1.09,-6.288654552,53.36449443
53.325929000000002,-6.208117,1319,Dr Stephen Gately,1319,"Cameo, 119 Strand Road, Dublin 4, D04 X4K6",01 8680325 525112 087 2571782,01 8680763,,08-Apr-22,DUBLIN CITY,1.09,-6.208068074,53.32583235
53.349060999999999,-6.275985,2459,Other - Safetynet Capuchin Day Centre,2459,"Capuchin Day Centre, 20-28 Bow Street, Dublin 7, D07 WY43",01 8720770 351223,,,05-Apr-22,DUBLIN CITY,1.09,-6.276079234,53.34908142
53.288035999999998,-6.375678,5326,Nursing Home - Tymon North Community Unit,5326,"Carbury House, Tallaght Cross West, Dublin 24, D24 FKT7",01 7958500 778020,,,07-Apr-22,SOUTH DUBLIN,2.264,-6.375745802,53.2882041
53.382049000000002,-6.292085,2455,Nursing Home - CareChoice Finglas,0,"Carechoice Finglas, Finglas Road, Dublin 11, D11 X4YP",01 8800900 851204,,,31-Mar-22,DUBLIN CITY,1.09,-6.291863555,53.3821743
53.459079000000003,-6.222406,5111,Nursing Home - Carechoice Nursing home,0,"Carechoice Nursing Home, Bridge Street, Swords, Co. Dublin, K67 F5D0",01 2233880 680514,01 8403972,magdalena.lochowska@carechoice.ie,31-Mar-22,FINGAL,2.212,-6.222520451,53.45927371
53.372557000000000,-6.389783,1212,Parks Medical Centre,1212,"Carpenterstown Road, Dublin 15, D15 W8KK",01 8203303 546117 086 252 1921,01 8200272,theparksmedicalcentre@eircom.net,08-Apr-22,FINGAL,2.212,-6.389549811,53.37262001
53.291955999999999,-6.151704,1447,Beechlawn Medical Centre,1447,"Carrickbrennan Road, Monkstown, Co. Dublin, A94 NX03",01 2805414 031903 086 1788158,01 2806889,,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.151432134,53.29200218
53.458951999999996,-6.221718,1081,Swords Family Practice,1081,"Castle Shopping Centre, Bridge Street, Swords, Co. Dublin, K67 Y7C1",01 8405410 01 8405414 437699,01 8138764,pinmed@eircom.net,07-Apr-22,FINGAL,2.212,-6.221465187,53.4589017
53.358141000000003,-6.267505,2469,Other - SafetyNet Primary Care Helix Unit,0,"Catherine McAuley Building, 21 Nelson Street, Dublin 7, D07 KX5K",087 3559722 301631,,info@primarycaresafetynet.ie,05-Apr-22,DUBLIN CITY,1.09,-6.267328354,53.35809389
53.358893999999999,-6.444242,1708,Chapel Hill Medical Centre,1708,"Chapel Hill, Lucan, Co. Dublin, K78 A9N9",085 7774117 116211,,,15-Apr-22,SOUTH DUBLIN,2.264,-6.4442523,53.35901868
53.404198999999998,-6.30314,2331,Charlestown Medical Centre,2331,"Charlestown Centre, Saint Margaret's Road, Dublin 11, D11 KXC7",01 5079190 552002,,,27-Apr-22,FINGAL,2.212,-6.3031689,53.4039206
53.294246000000001,-6.314331,1955,HSE - Primary Care Cheeverstown,1955,"Cheeverstown Centre, Templeogue Road, Dublin 6w, D6W RT92",01 4904681 163918,,,05-Apr-22,SOUTH DUBLIN,2.264,-6.31399678,53.29435125
53.343457999999998,-6.378293,5396,CovidAss - Cherry Orchard,0,"Cherry Orchard Hospital, Ballyfermot Road, Dublin 10, D10 Y821",,,,17-Apr-20,DUBLIN CITY,1.09,-6.37819625,53.34384433
53.243912000000002,-6.140083,2437,MyMedical - Cherrywood,2437,"Cherrywood Business Park, Bray Road, Loughlinstown, Co. Dublin, D18 T8Y6",01 4370097 986845,01 2728980,bookings@mymedical.ie,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.140045009,53.2437725
53.326036999999999,-6.318609,5187,HSE - Occupational Health Crumlin,0,"Children's Hospital Crumlin, Dublin 12, D12 N512",928067,,,01-Apr-22,DUBLIN CITY,1.09,-6.319547599,53.3260739
53.286228000000001,-6.443991,5282,CovidIsol - Citywest,5282,"Citywest Hotel Convention Centre, Garters Lane, Saggart, Co. Dublin, D24 A38Y",01 4010500 046785,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.444870799,53.2857469
53.286059999999999,-6.446599,5257,CovidTest - City West Hotel,0,"Citywest Hotel, Garters Lane, Saggart, Co. Dublin, D24 KF8A",,,,24-Mar-20,SOUTH DUBLIN,2.264,-6.446149128,53.28578963
53.282511000000000,-6.422994,2803,Centric Health City West Medical,2803,"Citywest Shopping Centre, Fortunes Walk, Saggart, Co. Dublin, D24 K0YT",01 4693630 649474,01 6293041,,19-Apr-22,SOUTH DUBLIN,2.264,-6.423220432,53.28257168
53.337712000000003,-6.248654,1725,Clifton Court Clinic,1725,"Clifton Court, Fitzwilliam Street Lower, Dublin 2, D02 V279",01 6612222 343891 087 2641388,01 6623443,,15-Apr-22,DUBLIN CITY,1.09,-6.248840275,53.33753927
53.436760000000000,-6.225517,5227,CovidTest - National Show Centre,0,"Cloghran, Swords, Co. Dublin, K67 VF43",,,,24-Mar-20,FINGAL,2.212,-6.225495487,53.43651815
53.410525000000000,-6.439767,2746,Clonee Medical Centre,2746,"Cloncourt, Main Street, Clonee, Co. Meath, D15 WE54",01 8013868 105147,,,19-Apr-22,MEATH,2.034,-6.438008787,53.41173654
53.345317999999999,-6.408072,5596,CASP Clondalkin Addiction Support Programme,5596,"Clondalkin Addiction Support Programme, Muriel Boothman Centre, Fonthill Road, Dublin 22, D22 P959",016166750 310787,,,28-Apr-22,SOUTH DUBLIN,2.264,-6.408097289,53.34512816
53.315587000000001,-6.238712,5261,CovidTest - Clonskeagh Hospital,0,"Clonskeagh Hospital, Clonskeagh Road, Dublin 6, D06 V406",087 2343935,,,24-Mar-20,DUBLIN CITY,1.09,-6.239302241,53.31572202
53.341881999999998,-6.383839,2302,DOJ -  Cloverhill Remand Prison Medical Centre,2302,"Cloverhill Road, Dublin 22, D22 WC84",01 6304531  687292,,,05-Apr-22,DUBLIN CITY,1.09,-6.3843871,53.342699
53.340631000000002,-6.382056,3683,DOJ - Wheatfield Prison Medical Centre,3683,"Cloverhill Road, Dublin 22, D22 Y2V5",01 620 9400 081434,,,06-Apr-22,DUBLIN CITY,1.09,-6.3836386,53.3404715
53.381898999999997,-6.205355,1015,Dr Angela Parvu,1015,"Colemore House, 48 Saint Brigid's Road, Dublin 5, D05 Y7P0",01 8512616 082172,01 832818,,26-Apr-22,DUBLIN CITY,1.09,-6.205515257,53.38194089
53.388568999999997,-6.368143,5173,HSE - Occupational Health Connolly Hospital,0,"Connolly Hospital, Mill Road, Dublin 15, D15 X40D",01 6465220 085975,,,01-Apr-22,FINGAL,2.212,-6.3676459,53.3884466
53.383104000000003,-6.40014,3783,Other - Daughters Of Charity Service,0,"Coolmine Business Centre, Porters Avenue, Coolmine Industrial Estate, Dublin 15, D15 XR40",01 8223801,01 8223804,,12-Sep-18,FINGAL,2.212,-6.400610058,53.38314615
53.395674000000000,-6.216785,1237,Cromcastle General Practice,1237,"Coolock Primary Care Centre, Cromcastle Road, Dublin 5, D05 V026",01 8484848 123332 086 2478944,01 8164216,delapdrj@eircom.net,08-Apr-22,DUBLIN CITY,1.09,-6.217200247,53.39532725
53.395674000000000,-6.216785,1241,Coolock Family Practice,1241,"Coolock Primary Care Centre, Cromcastle Road, Dublin 5, D05 V026",01 8160366 160009 086 8179361,01 8476976,delapdrj@eircom.net,07-Apr-22,DUBLIN CITY,1.09,-6.217200247,53.39532725
53.395674000000000,-6.216785,5100,HSE - Coolock Primary Care Centre,0,"Coolock Primary Care Centre, Cromcastle Road, Dublin 5, D05 V026",01 9214440 781457,,,07-Apr-22,DUBLIN CITY,1.09,-6.217200247,53.39532725
53.399251000000000,-6.373721,1080,Brookhaven Medical Centre,1080,"Corduff Primary Care Centre, Blackcourt Road, Dublin 15, D15 T9NH",076 6956708 920276 087 6481510,076 6956711,,07-Apr-22,FINGAL,2.212,-6.373549822,53.3994592
53.459077999999998,-6.219122,3861,Occupational Health Dept - Fingal County Council,0,"County Hall, Main Street, Swords, Co. Dublin, K67 X8Y2",01 8905000  155166,,,27-Apr-22,FINGAL,2.212,-6.219289608,53.45913199
53.329315999999999,-6.32037,5443,Curlew Road Addiction Clinic,5443,"Curlew Road Health Centre, Curlew Road, Dublin 12, D12 KF85",01 7957482 087 2778912 639178,,,28-Apr-22,DUBLIN CITY,1.09,-6.320610163,53.32914643
53.401479999999999,-6.194292,2733,Darndale Health Centre,2733,"Darndale Belcamp Village Centre, Dublin 17, D17 X050",01 8477702 766928,01 8771580,,19-Apr-22,DUBLIN CITY,1.09,-6.19509626,53.40127147
53.370547999999999,-6.323474,5302,Other -  Daughters of Charity,0,"Daughters Of Charity, 23 Ashtown Grove, Navan Road, Dublin 7, D07 E4EK",01 8245415,,,20-Apr-20,DUBLIN CITY,1.09,-6.323586858,53.37041144
53.314808999999997,-6.234963,1363,Ailesbury Clinic,1363,"David Lloyd River View, Beech Hill Road, Dublin 4, D04 AF10",01 2692255 303260 086 2787467,01 2692250,ailesburyclinic@eircom.net,12-Apr-22,DUBLIN CITY,1.09,-6.235121799,53.31427708
53.369570000000003,-6.326663,4031,Other - Daughters of Charity Medical Clinic,0,"Development Educational Centre, Saint Vincents Centre, Navan Road, Dublin 7, D07 HE08",01 8245300,01 8383446,,06-May-20,DUBLIN CITY,1.09,-6.327394739,53.36966286
53.360894999999999,-6.268375,3955,HSE - Health Care Unit Dochas Centre,3955,"Dóchas Centre, Mountjoy Prison, North Circular Road, Dublin 7, D07 KTC1",01 8858975 269979,,,06-Apr-22,DUBLIN CITY,1.09,-6.267911399,53.3611724
53.334831999999999,-6.288512,5201,HSE - Occupational Health Dept Coombe,0,"Dolphin's Barn Street, Dublin 8, D08 XW7X",169033,,,01-Apr-22,DUBLIN CITY,1.09,-6.288798499,53.3349265
53.389353000000000,-6.299265,1417,Dr Desmond Day,1417,"Dr. Desmond Day, 63 Main Street, Dublin 11, D11 PDR3",01 8341299 916606,01 8341299,,12-Apr-22,DUBLIN CITY,1.09,-6.299415494,53.38923415
53.345174000000000,-6.292143,2298,HSE - Occupational Health Dept,2298,"Dr. Steeven's Hospital, Steeven's Lane, Dublin 8, D08 W2A8",01 6352789 775791,,,05-Apr-22,DUBLIN CITY,1.09,-6.292110549,53.34495862
